"SiteJ AWS climate data to be used as DEBAM input: WITH TIMESTAMP FOR EASIER VISUALIZATION"
TIMESTAMP,Year,JD,Time,Tair,RH,Wind,SWin,SWout,LWin,LWout,Net,Prec
2019-05-20 08:00:00,2019,140,8,-13.420000,82.560000,4.650000,233.990000,184.630000,220.730000,255.090000,15.000000,0.000000
2019-05-20 09:00:00,2019,140,9,-11.730000,81.880000,4.410000,350.650000,282.410000,248.060000,263.820000,52.480000,0.000000
2019-05-20 10:00:00,2019,140,10,-9.560000,80.650000,3.620000,567.860000,441.440000,245.610000,274.450000,97.580000,0.000000
2019-05-20 11:00:00,2019,140,11,-8.330000,81.960000,3.840000,627.310000,487.340000,250.910000,281.020000,109.860000,0.000000
2019-05-20 12:00:00,2019,140,12,-7.250000,83.240000,3.850000,712.070000,546.510000,237.100000,286.230000,116.430000,0.000000
2019-05-20 13:00:00,2019,140,13,-6.520000,81.160000,3.630000,804.990000,609.450000,216.500000,290.580000,121.460000,0.000000
2019-05-20 14:00:00,2019,140,14,-5.900000,82.200000,4.050000,778.240000,602.270000,228.990000,293.640000,111.320000,0.000000
2019-05-20 15:00:00,2019,140,15,-5.110000,78.450000,4.690000,817.030000,638.180000,232.510000,296.870000,114.490000,0.000000
2019-05-20 16:00:00,2019,140,16,-4.840000,80.970000,4.300000,559.570000,449.830000,248.230000,294.560000,63.410000,0.000000
2019-05-20 17:00:00,2019,140,17,-4.350000,80.970000,4.310000,568.370000,461.380000,261.820000,296.310000,72.500000,0.000000
2019-05-20 18:00:00,2019,140,18,-4.570000,84.370000,4.550000,411.110000,336.740000,270.490000,294.830000,50.030000,0.000000
2019-05-20 19:00:00,2019,140,19,-5.070000,88.280000,4.130000,265.400000,218.010000,269.460000,291.950000,24.900000,0.000000
2019-05-20 20:00:00,2019,140,20,-5.360000,86.550000,3.950000,238.520000,198.130000,243.050000,287.600000,-4.160000,0.000000
2019-05-20 21:00:00,2019,140,21,-6.350000,86.140000,4.340000,173.010000,142.890000,232.810000,281.860000,-18.930000,0.000000
